uid,iid,rating
652,266,3.0
1055,266,4.0
1658,267,5.0
382,267,5.0
884,267,5.0
1093,267,5.0
202,267,5.0
1358,267,5.0
561,267,5.0
1463,267,5.0
408,267,5.0
624,267,5.0
621,267,4.0
1384,267,5.0
1121,267,5.0
1578,267,5.0
735,267,5.0
1366,268,4.0
1032,268,4.0
194,268,5.0
800,268,5.0
96,268,5.0
1667,268,5.0
642,268,5.0
539,268,4.0
502,268,5.0
435,268,5.0
97,268,4.0
718,268,4.0
123,268,4.0
126,268,5.0
1126,268,5.0
1322,268,5.0
1031,268,4.0
340,268,5.0
232,268,5.0
1059,268,5.0
1067,268,5.0
195,268,4.0
19,268,5.0
276,268,5.0
1486,268,5.0
1539,268,5.0
304,268,5.0
653,268,5.0
1091,268,4.0
277,268,4.0
879,268,4.0
1514,268,5.0
1625,268,5.0
610,268,5.0
945,268,5.0
1571,268,3.0
43,268,5.0
339,268,4.0
854,268,5.0
726,268,4.0
917,268,5.0
774,268,5.0
1291,268,4.0
71,268,5.0
1473,268,5.0
691,268,4.0
1677,268,5.0
169,269,2.0
1376,269,5.0
910,269,3.0
217,269,5.0
858,269,4.0
198,269,5.0
1209,269,5.0
308,269,5.0
218,269,5.0
1090,269,5.0
769,269,5.0
1094,269,4.0
1031,269,2.0
804,269,5.0
1160,269,5.0
443,269,5.0
1389,269,3.0
1127,269,5.0
1420,269,5.0
813,269,4.0
1281,269,5.0
743,269,5.0
368,269,5.0
128,269,5.0
85,269,4.0
1334,269,5.0
765,269,5.0
339,269,2.0
219,269,5.0
116,269,5.0
1161,269,5.0
1082,269,4.0
1129,269,5.0
419,269,5.0
1564,269,5.0
557,269,5.0
88,269,5.0
1094,270,5.0
232,270,5.0
1389,270,4.0
1681,270,5.0
1371,270,5.0
970,271,5.0
521,271,5.0
1059,271,4.0
419,271,5.0
394,271,5.0
600,272,5.0
416,272,4.0
1665,272,5.0
1574,272,5.0
1,272,5.0
1679,272,5.0
690,272,5.0
977,272,4.0
86,272,5.0
783,272,5.0
1212,272,5.0
294,272,4.0
285,272,5.0
1471,272,5.0
1192,272,5.0
142,272,5.0
1118,273,5.0
1472,273,5.0
239,273,4.0
1618,273,5.0
1115,273,5.0
602,273,5.0
777,273,5.0
180,273,5.0
643,273,5.0
701,273,4.0
1378,273,4.0
82,273,4.0
39,273,5.0
589,273,5.0
1,273,5.0
551,273,5.0
1101,273,5.0
909,273,3.0
1482,273,5.0
689,273,4.0
1059,273,4.0
519,273,5.0
1446,273,5.0
1340,273,5.0
1493,273,5.0
1470,273,5.0
988,273,5.0
1444,273,5.0
1494,273,5.0
1220,273,5.0
560,273,5.0
855,273,4.0
881,273,1.0
1159,273,5.0
470,273,4.0
1481,273,5.0
1286,274,3.0
1115,274,5.0
215,274,3.0
800,274,5.0
801,274,3.0
279,274,3.0
1233,274,4.0
340,274,3.0
1240,274,2.0
176,274,2.0
948,274,1.0
25,274,2.0
1512,274,2.0
119,274,1.0
487,274,4.0
278,274,4.0
155,274,5.0
62,274,5.0
1272,274,4.0
942,274,4.0
422,275,5.0
21,275,4.0
1317,275,5.0
1454,275,5.0
687,275,5.0
1385,275,5.0
276,275,2.0
1368,275,5.0
1086,275,4.0
406,275,4.0
404,275,5.0
507,275,4.0
1141,275,4.0
1362,275,4.0
1500,276,5.0
1499,276,5.0
759,276,4.0
1423,276,5.0
472,276,5.0
1506,277,5.0
1176,277,4.0
1345,277,5.0
597,277,4.0
633,277,3.0
777,277,5.0
1020,277,4.0
401,277,5.0
528,277,4.0
1039,277,3.0
1196,277,5.0
689,277,4.0
1541,277,5.0
1478,277,4.0
460,277,4.0
1340,277,5.0
550,277,5.0
1546,277,3.0
129,277,4.0
929,277,4.0
1015,277,3.0
387,277,3.0
1494,277,5.0
1220,277,4.0
518,277,2.0
1575,277,5.0
1095,277,4.0
684,277,4.0
580,277,5.0
1257,277,5.0
1024,277,5.0
297,277,5.0
903,277,4.0
470,277,4.0
1002,277,4.0
1443,277,4.0
1505,278,1.0
1431,278,5.0
1372,278,4.0
799,278,5.0
557,278,3.0
699,279,5.0
663,279,5.0
1165,279,5.0
259,279,4.0
1179,279,5.0
611,279,5.0
1638,280,5.0
1333,280,5.0
640,280,2.0
1442,280,5.0
379,280,5.0
1508,280,5.0
1016,280,5.0
247,280,5.0
437,280,5.0
368,280,5.0
926,280,5.0
25,280,5.0
213,280,5.0
1471,280,5.0
953,280,5.0
763,280,5.0
88,280,5.0
566,281,3.0
1216,281,5.0
1222,281,5.0
759,281,4.0
1639,281,4.0
1565,281,3.0
1098,281,5.0
1636,282,5.0
1260,282,5.0
771,282,3.0
1485,282,5.0
1553,282,5.0
155,282,5.0
1136,282,5.0
1477,283,3.0
509,283,5.0
1419,283,4.0
1157,283,2.0
594,283,5.0
760,283,5.0
949,283,3.0
739,284,3.0
558,284,5.0
92,284,5.0
448,284,5.0
21,284,5.0
401,284,5.0
1209,284,5.0
362,284,4.0
1328,284,5.0
502,284,2.0
1327,284,4.0
1515,284,4.0
1217,284,5.0
1543,284,5.0
1239,284,1.0
1606,284,4.0
1309,284,3.0
1287,284,5.0
408,284,4.0
459,284,5.0
195,284,5.0
19,284,4.0
929,284,3.0
356,284,5.0
1548,284,5.0
263,284,5.0
220,284,4.0
1250,284,2.0
436,284,5.0
1143,284,5.0
880,284,4.0
18,284,4.0
1024,284,5.0
1150,284,3.0
117,284,4.0
477,285,5.0
578,285,5.0
865,285,3.0
1614,285,5.0
269,285,5.0
1371,285,1.0
780,286,5.0
800,286,5.0
1393,286,4.0
745,286,3.0
1031,286,5.0
794,286,4.0
1120,286,5.0
1675,286,5.0
277,286,4.0
1172,286,5.0
140,286,3.0
1572,286,5.0
1056,286,5.0
1179,286,4.0
268,286,4.0
425,286,5.0
65,286,5.0
663,287,4.0
1043,287,5.0
811,287,3.0
1540,287,2.0
1075,287,5.0
232,287,5.0
1418,287,2.0
364,287,5.0
594,287,5.0
86,287,5.0
1076,287,5.0
28,287,2.0
1103,287,1.0
767,287,5.0
99,287,4.0
512,287,3.0
949,287,3.0
363,288,5.0
74,288,5.0
1498,288,5.0
14,288,5.0
1078,288,5.0
709,288,5.0
663,289,3.0
509,289,5.0
707,289,3.0
811,289,5.0
1540,289,5.0
527,289,4.0
594,289,5.0
797,289,3.0
888,289,4.0
1598,289,5.0
307,290,5.0
30,290,5.0
501,290,5.0
654,290,5.0
1046,290,5.0
407,290,5.0
889,290,5.0
1465,290,5.0
1525,290,5.0
904,290,5.0
1628,290,4.0
1348,290,4.0
351,290,5.0
920,290,5.0
1210,291,5.0
631,291,5.0
654,291,5.0
459,291,5.0
1334,291,4.0
610,291,5.0
131,291,3.0
1425,291,5.0
696,291,4.0
1443,291,5.0
563,292,5.0
169,292,5.0
1244,292,5.0
226,292,5.0
22,292,4.0
1373,292,5.0
750,292,2.0
1304,292,5.0
935,292,5.0
628,292,4.0
1412,292,5.0
259,292,5.0
1371,292,5.0
116,292,5.0
332,292,5.0
937,293,5.0
527,293,4.0
492,293,5.0
911,293,5.0
463,293,4.0
1157,293,5.0
1595,293,4.0
1394,293,5.0
1117,293,5.0
831,293,5.0
428,293,5.0
663,294,4.0
509,294,5.0
1064,294,5.0
811,294,3.0
1222,294,3.0
420,294,5.0
1157,294,5.0
1212,294,5.0
285,294,5.0
512,294,4.0
405,295,4.0
238,295,4.0
290,295,5.0
618,295,5.0
311,295,5.0
612,295,3.0
1480,295,5.0
385,296,5.0
1163,296,4.0
590,296,4.0
793,296,5.0
132,296,5.0
650,297,4.0
1094,297,2.0
598,297,4.0
1666,297,5.0
390,297,5.0
414,297,5.0
1471,297,3.0
1204,297,5.0
1305,298,5.0
385,298,4.0
739,298,3.0
1145,298,5.0
789,298,4.0
21,298,5.0
401,298,4.0
502,298,3.0
1427,298,3.0
1377,298,5.0
1515,298,4.0
586,298,4.0
762,298,4.0
1516,298,1.0
1543,298,5.0
1488,298,5.0
1239,298,4.0
1309,298,4.0
1287,298,4.0
183,298,5.0
1230,298,4.0
1548,298,5.0
583,298,5.0
328,298,2.0
569,298,4.0
900,298,3.0
1250,298,4.0
1181,298,2.0
436,298,5.0
208,298,5.0
822,298,3.0
774,298,5.0
237,298,3.0
42,298,5.0
1677,298,5.0
657,298,4.0
54,299,3.0
45,299,1.0
478,299,5.0
987,299,5.0
267,299,5.0
97,299,2.0
1122,299,4.0
1,299,2.0
476,299,5.0
907,299,2.0
698,299,5.0
977,299,2.0
967,299,5.0
929,299,1.0
221,299,2.0
387,299,3.0
653,299,5.0
396,299,3.0
310,299,5.0
506,299,4.0
1225,299,3.0
1542,299,3.0
986,299,4.0
497,299,2.0
518,299,3.0
900,299,5.0
775,299,3.0
1475,299,3.0
880,299,4.0
716,299,2.0
332,299,5.0
1473,299,5.0
102,299,2.0
563,300,4.0
1047,300,5.0
1685,300,5.0
1244,300,5.0
477,300,4.0
22,300,5.0
461,300,4.0
153,300,5.0
1025,300,3.0
1260,300,5.0
29,300,5.0
921,300,5.0
1373,300,5.0
702,300,4.0
656,300,5.0
26,300,5.0
388,300,5.0
1607,300,4.0
1456,300,5.0
649,300,5.0
84,300,5.0
394,300,5.0
281,300,5.0
1376,301,3.0
1163,301,5.0
74,301,3.0
78,301,4.0
793,301,5.0
860,301,5.0
1459,301,4.0
96,302,5.0
502,302,5.0
81,302,4.0
847,302,5.0
1083,302,4.0
361,302,5.0
1386,302,5.0
1344,302,5.0
1121,302,5.0
510,303,4.0
135,303,4.0
1101,303,5.0
203,303,5.0
776,303,4.0
1173,303,5.0
544,303,5.0
322,303,3.0
659,303,4.0
892,303,3.0
82,303,1.0
997,303,5.0
1319,303,2.0
304,303,5.0
197,303,4.0
1426,303,5.0
1445,304,5.0
252,304,4.0
756,304,5.0
1079,304,5.0
776,304,4.0
135,304,4.0
1605,304,4.0
197,304,4.0
1253,304,4.0
846,304,5.0
898,304,2.0
1327,305,5.0
762,305,5.0
66,305,2.0
1144,305,5.0
1279,305,1.0
23,305,5.0
425,305,1.0
819,305,4.0
120,306,3.0
47,306,3.0
1580,306,5.0
1420,306,5.0
1558,306,5.0
23,306,5.0
298,306,4.0
572,307,5.0
564,307,5.0
933,307,5.0
521,307,2.0
548,307,5.0
1212,307,5.0
1133,307,5.0
965,307,5.0
1293,307,5.0
764,307,1.0
166,308,4.0
1290,308,5.0
1205,308,5.0
1392,308,5.0
1262,308,4.0
1289,308,5.0
303,308,4.0
1016,308,5.0
260,308,5.0
1602,308,5.0
1254,308,5.0
1078,308,5.0
646,308,5.0
1644,308,5.0
1303,308,5.0
1680,308,5.0
1684,308,5.0
343,308,5.0
264,308,5.0
1542,308,4.0
1444,308,5.0
1434,308,5.0
873,308,5.0
220,308,3.0
339,308,4.0
1206,308,5.0
1579,308,5.0
826,308,5.0
1662,308,5.0
1441,308,5.0
644,308,5.0
1176,309,5.0
1166,309,5.0
1469,309,5.0
416,309,5.0
421,309,1.0
14,309,5.0
790,310,4.0
562,310,5.0
1288,310,4.0
21,310,4.0
480,310,4.0
631,310,5.0
619,310,3.0
865,310,1.0
178,310,3.0
1035,310,5.0
483,310,4.0
1362,310,2.0
906,311,5.0
927,311,5.0
326,311,5.0
829,311,5.0
399,311,5.0
1420,311,5.0
704,311,5.0
991,311,4.0
1284,311,2.0
1330,311,4.0
1445,312,5.0
1418,312,2.0
1590,312,5.0
988,312,2.0
298,312,2.0
293,312,5.0
1630,313,5.0
604,313,5.0
1259,313,5.0
206,313,5.0
939,313,5.0
784,313,5.0
63,313,5.0
151,313,5.0
636,313,5.0
279,313,5.0
1105,313,5.0
1442,313,5.0
1025,313,5.0
359,313,5.0
1,313,5.0
886,313,5.0
1299,313,5.0
772,313,5.0
711,313,5.0
1265,313,5.0
1079,313,5.0
828,313,5.0
526,313,5.0
1072,313,5.0
107,313,5.0
544,313,5.0
89,313,5.0
273,313,3.0
515,313,5.0
1654,313,5.0
1646,313,5.0
1293,313,5.0
507,313,4.0
1030,313,5.0
37,313,5.0
638,313,4.0
697,313,5.0
1272,313,4.0
1277,313,5.0
898,313,5.0
593,313,5.0
1535,313,5.0
291,313,5.0
652,313,5.0
458,313,5.0
1520,314,5.0
422,314,3.0
127,314,5.0
472,314,5.0
1184,314,5.0
446,315,3.0
124,315,3.0
742,315,5.0
499,315,4.0
142,315,4.0
441,316,5.0
13,316,5.0
1591,316,5.0
1653,316,5.0
1313,316,2.0
968,316,4.0
508,317,5.0
252,317,5.0
337,317,5.0
667,317,5.0
1127,317,5.0
659,317,5.0
1298,317,5.0
892,317,4.0
1478,318,1.0
1193,318,4.0
1649,318,5.0
1302,318,5.0
294,318,5.0
1568,319,5.0
389,319,5.0
1482,319,2.0
1399,319,5.0
463,319,5.0
952,319,4.0
795,319,5.0
36,319,2.0
128,319,5.0
372,319,4.0
767,319,3.0
1575,319,4.0
787,319,3.0
1578,319,5.0
1642,319,1.0
4,320,5.0
422,320,5.0
573,320,5.0
280,320,5.0
35,320,5.0
420,320,5.0
687,320,5.0
1558,320,5.0
167,320,4.0
1368,320,4.0
89,320,4.0
1284,320,5.0
341,320,5.0
249,320,5.0
483,320,5.0
1362,320,5.0
1168,321,4.0
590,321,5.0
35,321,5.0
286,321,5.0
710,321,5.0
240,321,5.0
806,321,1.0
266,322,4.0
1210,322,3.0
401,322,4.0
1397,322,4.0
1587,322,5.0
1410,322,4.0
1372,323,5.0
1146,323,5.0
714,323,5.0
99,323,5.0
645,323,4.0
240,323,5.0
501,324,5.0
477,324,5.0
82,324,5.0
1409,324,5.0
1260,324,5.0
262,324,5.0
72,324,5.0
1590,324,5.0
860,324,5.0
273,324,5.0
468,324,5.0
1468,324,4.0
306,325,4.0
1547,325,5.0
89,325,3.0
1525,325,5.0
1388,325,5.0
1477,326,2.0
575,326,4.0
262,326,2.0
273,326,5.0
1502,326,1.0
898,326,4.0
1477,327,2.0
1304,327,5.0
273,327,5.0
840,327,5.0
898,327,5.0
1163,328,5.0
1165,328,5.0
1478,328,1.0
977,328,2.0
723,328,5.0
1625,328,5.0
936,328,5.0
524,328,5.0
187,328,4.0
1665,329,5.0
47,329,5.0
1009,329,5.0
1007,329,5.0
673,329,5.0
59,329,5.0
982,330,5.0
82,330,5.0
1606,330,5.0
262,330,5.0
163,330,5.0
1171,330,3.0
276,330,5.0
712,330,5.0
515,330,5.0
744,330,4.0
63,331,5.0
1255,331,5.0
463,331,4.0
1684,331,5.0
986,331,5.0
256,331,4.0
1208,331,5.0
351,331,5.0
250,332,3.0
248,332,5.0
587,332,3.0
631,332,5.0
1295,332,3.0
1668,332,5.0
1153,332,5.0
890,332,1.0
988,332,5.0
556,332,2.0
415,332,5.0
1505,333,5.0
640,333,5.0
886,333,5.0
463,333,4.0
795,333,3.0
179,333,5.0
1108,334,5.0
640,334,5.0
1331,334,5.0
863,334,5.0
1013,334,4.0
1050,334,5.0
946,334,5.0
1583,335,2.0
801,335,4.0
174,335,3.0
6,335,1.0
1533,335,3.0
1,335,1.0
876,335,2.0
511,335,3.0
887,335,5.0
909,335,2.0
484,335,4.0
77,335,5.0
222,335,5.0
698,335,3.0
1311,335,4.0
319,335,1.0
653,335,4.0
343,335,4.0
1542,335,2.0
945,335,5.0
67,335,3.0
1140,335,3.0
1404,335,1.0
1150,335,3.0
1184,335,4.0
1188,336,4.0
1562,336,5.0
63,336,5.0
410,336,5.0
824,336,5.0
420,336,5.0
426,336,4.0
466,336,3.0
149,336,5.0
1087,337,5.0
267,337,5.0
769,337,5.0
829,337,5.0
720,337,5.0
23,337,5.0
688,337,3.0
223,338,1.0
1544,338,4.0
478,338,4.0
480,338,3.0
126,338,1.0
1057,338,4.0
1132,338,3.0
245,338,3.0
864,338,3.0
484,338,4.0
550,338,3.0
1432,338,3.0
1009,338,3.0
129,338,4.0
178,338,5.0
377,338,5.0
1493,338,4.0
154,338,5.0
1547,338,5.0
1660,338,3.0
1223,338,5.0
1484,338,5.0
679,338,5.0
1511,338,4.0
1575,338,4.0
1250,338,4.0
560,338,4.0
1414,338,4.0
580,338,3.0
1628,338,3.0
802,338,2.0
671,338,4.0
1204,338,2.0
1128,338,5.0
1053,338,3.0
1588,339,3.0
784,339,4.0
573,339,5.0
1263,339,5.0
1121,339,4.0
1189,339,5.0
989,340,3.0
666,340,4.0
163,340,5.0
311,340,5.0
1593,340,4.0
1208,340,5.0
784,341,5.0
1317,341,5.0
899,341,5.0
265,341,5.0
782,341,5.0
1219,341,4.0
1154,342,3.0
416,342,4.0
267,342,3.0
863,342,4.0
1144,342,5.0
455,343,3.0
78,343,5.0
77,343,5.0
1666,343,5.0
986,343,5.0
1305,344,5.0
147,344,3.0
664,344,5.0
1286,344,4.0
1243,344,5.0
1118,344,4.0
1058,344,5.0
1407,344,5.0
1647,344,5.0
517,344,3.0
906,344,5.0
601,344,5.0
229,344,5.0
412,344,4.0
230,344,5.0
6,344,4.0
1122,344,4.0
631,344,4.0
83,344,4.0
1132,344,5.0
1554,344,4.0
1031,344,2.0
1101,344,2.0
340,344,1.0
345,344,3.0
759,344,2.0
91,344,4.0
374,344,4.0
616,344,5.0
1346,344,4.0
321,344,5.0
639,344,5.0
582,344,5.0
305,344,5.0
272,344,5.0
1116,344,3.0
646,344,5.0
459,344,3.0
779,344,5.0
134,344,4.0
17,344,5.0
798,344,4.0
805,344,3.0
1225,344,5.0
1242,344,5.0
1095,344,5.0
945,344,3.0
43,344,3.0
684,344,3.0
294,344,4.0
38,344,5.0
708,344,3.0
965,344,5.0
48,344,5.0
1199,344,2.0
1140,344,4.0
62,344,5.0
479,344,4.0
1045,344,5.0
1404,344,4.0
1054,344,4.0
1235,344,4.0
1480,344,4.0
644,344,5.0
1526,345,4.0
495,345,4.0
1466,345,3.0
19,345,4.0
52,345,4.0
62,345,5.0
291,345,5.0
1184,345,1.0
1415,346,4.0
358,346,3.0
785,346,4.0
1452,346,5.0
1546,346,3.0
998,346,5.0
344,346,5.0
5,346,4.0
1665,347,5.0
401,347,3.0
788,347,5.0
124,347,1.0
1640,347,4.0
1272,347,1.0
696,347,3.0
243,348,3.0
215,348,2.0
633,348,5.0
401,348,5.0
502,348,5.0
988,348,4.0
52,348,4.0
1398,348,2.0
136,349,3.0
1506,349,5.0
150,349,5.0
1094,349,5.0
343,349,4.0
1140,349,4.0
944,349,5.0
1415,350,5.0
1112,350,5.0
1134,350,4.0
1176,350,3.0
359,350,4.0
345,350,3.0
91,350,5.0
1226,350,4.0
1684,350,5.0
146,350,4.0
1512,350,4.0
1471,350,5.0
716,350,5.0
1248,350,4.0
1333,351,5.0
1013,351,4.0
1386,351,3.0
1457,351,5.0
1673,351,3.0
1593,351,2.0
600,352,2.0
1036,352,5.0
1111,352,5.0
592,352,5.0
597,352,3.0
320,352,4.0
692,352,5.0
777,352,5.0
150,352,5.0
21,352,4.0
992,352,4.0
148,352,3.0
279,352,4.0
1039,352,1.0
1581,352,5.0
1359,352,4.0
1132,352,4.0
951,352,5.0
551,352,4.0
909,352,5.0
689,352,4.0
535,352,5.0
364,352,4.0
484,352,3.0
519,352,3.0
222,352,5.0
325,352,4.0
129,352,4.0
1492,352,3.0
1050,352,3.0
929,352,4.0
852,352,2.0
1382,352,5.0
1680,352,3.0
964,352,5.0
1052,352,2.0
1465,352,4.0
1120,352,3.0
653,352,3.0
857,352,4.0
583,352,4.0
1625,352,1.0
1490,352,4.0
1653,352,4.0
1572,352,4.0
1312,352,5.0
212,352,4.0
99,352,4.0
285,352,4.0
1179,352,4.0
919,352,2.0
1628,352,4.0
434,352,5.0
20,352,5.0
925,352,4.0
849,352,3.0
1440,352,4.0
1182,352,4.0
1481,352,5.0
637,352,5.0
974,352,1.0
210,352,4.0
1443,352,3.0
34,352,5.0
1520,353,5.0
994,353,4.0
634,353,5.0
501,353,5.0
810,353,3.0
1605,353,5.0
1531,353,4.0
1253,353,5.0
1035,353,5.0
901,353,4.0
892,353,3.0
301,353,5.0
1317,354,3.0
793,354,5.0
414,354,5.0
1388,354,5.0
1621,354,5.0
1141,354,4.0
380,354,1.0
858,355,5.0
1083,355,5.0
443,355,5.0
37,355,3.0
1121,355,5.0
523,356,1.0
1064,356,5.0
1222,356,5.0
1079,356,5.0
888,356,5.0
1490,356,5.0
391,356,4.0
1117,356,5.0
512,356,5.0
153,357,3.0
1442,357,4.0
184,357,4.0
766,357,4.0
1201,357,5.0
1060,358,5.0
857,358,4.0
404,358,2.0
697,358,1.0
1191,358,2.0
421,359,1.0
200,359,4.0
624,359,5.0
1030,359,5.0
1277,359,5.0
604,360,5.0
1350,360,3.0
421,360,5.0
827,360,5.0
1067,360,5.0
1493,360,3.0
1514,360,5.0
866,360,4.0
59,360,3.0
415,360,1.0
585,361,5.0
1119,361,5.0
502,361,5.0
1,361,3.0
1439,361,2.0
1658,361,5.0
98,362,4.0
227,362,4.0
1329,362,5.0
1099,362,3.0
1285,362,2.0
124,362,4.0
1340,362,3.0
1622,362,4.0
1095,362,3.0
826,362,3.0
403,362,3.0
306,363,5.0
1227,363,5.0
368,363,5.0
1684,363,5.0
618,363,5.0
614,364,3.0
1123,364,4.0
393,364,4.0
568,364,5.0
129,364,4.0
958,364,3.0
1638,365,1.0
1,365,5.0
1387,365,5.0
571,365,5.0
361,365,5.0
1657,365,5.0
1383,365,5.0
200,365,5.0
747,365,4.0
742,365,5.0
391,365,5.0
261,365,5.0
293,365,4.0
110,365,4.0
913,365,5.0
657,365,5.0
1300,366,1.0
609,366,4.0
1508,366,4.0
1009,366,5.0
693,366,4.0
677,366,5.0
1385,366,5.0
276,366,2.0
1323,366,4.0
301,366,5.0
1643,367,5.0
1209,367,4.0
32,367,5.0
1,367,5.0
361,367,5.0
1657,367,5.0
176,367,4.0
181,367,5.0
368,367,4.0
1457,367,5.0
1048,367,5.0
990,367,5.0
529,367,5.0
726,367,4.0
1277,367,3.0
803,368,5.0
66,368,1.0
1424,368,5.0
276,368,1.0
890,368,1.0
1146,368,5.0
371,368,5.0
1339,368,3.0
1323,368,5.0
132,368,5.0
1658,368,3.0
141,369,5.0
978,369,5.0
1479,369,5.0
987,369,5.0
1640,369,4.0
498,369,5.0
1369,369,2.0
514,370,5.0
218,370,5.0
1109,370,5.0
629,370,5.0
119,370,4.0
1456,370,5.0
1524,371,5.0
878,371,4.0
153,371,5.0
748,371,5.0
865,371,5.0
477,371,5.0
1413,371,5.0
1335,371,5.0
1501,371,5.0
724,371,5.0
1211,371,5.0
1273,371,5.0
141,371,5.0
940,371,5.0
978,371,5.0
738,371,5.0
1014,371,5.0
1267,371,5.0
1507,372,5.0
1207,372,5.0
141,372,5.0
545,372,4.0
405,372,5.0
183,372,4.0
695,372,5.0
1324,372,3.0
1177,372,4.0
1387,372,5.0
1013,372,5.0
1369,372,5.0
1026,372,4.0
15,372,5.0
924,372,5.0
372,372,5.0
361,372,5.0
1133,372,5.0
323,372,5.0
1076,372,5.0
813,372,4.0
95,372,5.0
1091,372,5.0
629,372,5.0
1032,372,5.0
559,372,5.0
731,372,5.0
1232,372,5.0
766,372,5.0
1275,372,4.0
1261,373,5.0
204,373,5.0
1232,373,5.0
1274,373,5.0
1384,373,5.0
731,374,5.0
1413,374,4.0
1271,374,4.0
372,374,3.0
172,374,5.0
645,374,5.0
1259,375,5.0
839,375,5.0
1412,375,5.0
103,375,5.0
1628,375,4.0
649,375,5.0
1136,375,5.0
308,376,5.0
405,376,5.0
1295,376,3.0
1413,376,5.0
172,376,5.0
577,376,5.0
883,376,5.0
1161,376,2.0
862,376,5.0
1271,376,5.0
799,376,5.0
88,376,5.0
56,377,5.0
492,377,5.0
95,377,5.0
498,377,5.0
322,377,5.0
1243,377,5.0
589,377,5.0
157,378,5.0
1140,378,3.0
1681,378,5.0
4,378,5.0
176,378,4.0
883,378,4.0
1273,378,5.0
915,378,4.0
461,378,5.0
1501,378,5.0
724,378,5.0
577,378,3.0
1003,378,4.0
1337,378,5.0
490,378,4.0
1463,378,5.0
1413,378,4.0
1014,378,3.0
1605,378,3.0
371,378,5.0
1014,379,5.0
423,379,5.0
1685,379,5.0
155,379,5.0
1525,379,5.0
970,379,5.0
814,379,5.0
299,379,3.0
627,379,5.0
1275,379,5.0
1354,380,5.0
695,380,5.0
1393,380,5.0
218,380,5.0
1384,380,5.0
1140,381,4.0
1336,381,5.0
563,381,5.0
153,381,5.0
17,381,5.0
1326,381,5.0
1306,381,5.0
56,381,4.0
113,381,5.0
147,381,5.0
1619,381,5.0
489,381,5.0
877,381,5.0
814,381,5.0
1158,381,5.0
1373,381,5.0
1485,381,5.0
1337,381,5.0
1424,381,4.0
656,381,3.0
437,381,5.0
323,381,5.0
482,381,5.0
103,381,4.0
155,381,5.0
1136,381,5.0
778,381,3.0
210,381,5.0
970,382,3.0
198,382,3.0
1485,382,2.0
1267,382,5.0
1275,382,3.0
559,383,5.0
1281,383,5.0
371,383,4.0
1401,383,4.0
1211,383,5.0
1011,383,1.0
1023,383,5.0
185,383,5.0
287,384,5.0
1354,384,5.0
695,384,5.0
1192,384,5.0
1232,384,5.0
218,384,5.0
573,384,5.0
717,384,5.0
1274,384,5.0
559,385,5.0
1125,385,5.0
1373,385,5.0
1133,385,5.0
103,385,5.0
504,385,5.0
731,386,3.0
814,386,5.0
1337,386,5.0
1211,386,5.0
743,386,5.0
388,386,5.0
1371,386,5.0
482,386,1.0
820,386,5.0
724,386,5.0
649,386,5.0
1065,387,5.0
839,387,5.0
813,387,5.0
1342,387,5.0
482,387,4.0
4,388,5.0
116,388,5.0
1166,388,5.0
1469,388,5.0
741,388,5.0
477,388,5.0
1005,388,5.0
1231,388,5.0
257,388,5.0
970,388,5.0
153,388,5.0
198,388,5.0
1025,388,5.0
816,388,5.0
118,388,5.0
326,388,5.0
623,388,5.0
748,388,5.0
1336,388,5.0
334,388,5.0
1158,388,5.0
1401,388,5.0
1501,388,4.0
1068,388,5.0
1215,388,5.0
1013,388,5.0
772,388,5.0
1633,388,5.0
808,388,5.0
561,388,5.0
1373,388,5.0
431,388,5.0
299,388,5.0
156,388,5.0
865,388,5.0
1485,388,5.0
702,388,5.0
823,388,5.0
813,388,5.0
1424,388,4.0
286,388,5.0
856,388,5.0
19,388,4.0
26,388,5.0
1412,388,5.0
113,388,5.0
1137,388,5.0
343,388,5.0
388,388,5.0
246,388,5.0
318,388,5.0
323,388,5.0
714,388,5.0
1576,388,5.0
1183,388,5.0
1238,388,5.0
406,388,5.0
1342,388,5.0
866,388,5.0
1267,388,5.0
1607,388,5.0
820,388,5.0
103,388,3.0
1107,388,5.0
726,388,5.0
724,388,5.0
1436,388,5.0
1236,388,5.0
1053,388,5.0
1275,388,5.0
563,389,5.0
116,389,5.0
1166,389,5.0
1469,389,5.0
257,389,5.0
1203,389,5.0
814,389,5.0
1336,389,3.0
772,389,5.0
771,389,5.0
456,389,4.0
561,389,5.0
299,389,4.0
156,389,4.0
656,389,5.0
844,389,5.0
1363,389,4.0
17,389,5.0
1525,389,5.0
482,389,5.0
1263,389,5.0
778,389,5.0
1306,389,5.0
1224,389,4.0
1234,390,4.0
970,390,5.0
326,390,5.0
286,390,5.0
26,390,2.0
1607,390,4.0
680,390,2.0
1166,391,4.0
1469,391,4.0
573,391,5.0
218,391,5.0
1354,391,5.0
1232,391,5.0
629,391,5.0
695,391,5.0
172,391,5.0
775,391,3.0
514,392,1.0
695,392,5.0
172,392,5.0
775,392,3.0
458,392,5.0
435,393,4.0
1424,393,3.0
176,393,2.0
1136,393,5.0
778,393,5.0
1685,394,5.0
1532,394,2.0
435,394,5.0
1067,394,4.0
656,394,5.0
1137,394,5.0
482,394,5.0
1267,394,5.0
155,394,5.0
1628,394,4.0
1053,394,5.0
30,395,5.0
1657,395,4.0
1640,395,5.0
1324,395,5.0
504,395,5.0
95,395,5.0
1501,396,4.0
56,396,4.0
